lakemaxP,lakeminP,airmaxP,airminP,solarP,lairdiff,airdiff,lon,lat,relationH,relationP
9.525353333,1.649303448,17.78183128,-4.138038414,210.1695636,8.256477947,21.91986969,25.75,55.75,0,1
9.50671,1.651958621,17.81107734,-4.346071837,210.3314265,8.30436734,22.15714918,26.25,55.75,0,1
9.45569,1.630051724,17.84892866,-4.570763141,209.8079357,8.39323866,22.4196918,26.75,55.75,0,1
9.446093333,1.62457931,17.88739036,-4.727420852,210.7915577,8.441297027,22.61481121,27.25,55.75,0,0
9.474816667,1.629517241,17.98921428,-4.773248334,212.0438441,8.514397613,22.76246261,27.75,55.75,0,0
9.472466667,1.637006897,18.05426505,-4.873349151,211.3683137,8.581798383,22.9276142,28.25,55.75,0,0
9.39737,1.634672414,17.99357534,-5.146149139,209.7372572,8.59620534,23.13972448,28.75,55.75,0,0
9.347083333,1.603162069,17.96761451,-5.389664439,208.5885655,8.620531177,23.35727895,29.25,55.75,0,0
9.33236,1.617137931,17.94143249,-5.620851737,209.1840193,8.60907249,23.56228423,29.75,55.75,0,0
9.34142,1.625827586,17.90378939,-5.690004024,209.9513611,8.56236939,23.59379341,30.25,55.75,0,0
9.36262,1.641796552,18.06658377,-5.720192492,209.5263464,8.70396377,23.78677626,30.75,55.75,0,0
9.3389,1.655258621,17.98594922,-5.945714815,209.2204876,8.64704922,23.93166404,31.25,55.75,0,0
9.26562,1.634096552,17.93416643,-6.192217107,208.0505445,8.66854643,24.12638354,31.75,55.75,0,0
9.102393333,1.624206897,17.99469139,-6.305994465,207.203406,8.892298057,24.30068586,32.25,55.75,0,0
9.214716667,1.642137931,17.93117762,-6.505888167,207.1432847,8.716460953,24.43706579,32.75,55.75,0,0
9.27904,1.668686207,17.93650623,-6.862774538,210.845659,8.65746623,24.79928077,34.25,55.75,0,0
9.313786667,1.664041379,18.13166595,-6.933129441,211.6282624,8.817879283,25.06479539,34.75,55.75,0,0
9.295163333,1.66622069,18.12457941,-7.188428096,212.1526348,8.829416077,25.31300751,35.25,55.75,0,0
9.28578,1.652686207,18.20493321,-7.291779073,212.2195902,8.91915321,25.49671228,35.75,55.75,0,0
9.28252,1.658551724,18.34050363,-7.385087417,211.4984018,9.05798363,25.72559105,36.25,55.75,0,0
9.280803333,1.642958621,18.51043063,-7.485566029,211.042641,9.229627297,25.99599666,36.75,55.75,0,0
9.32071,1.623693103,18.77243689,-7.514331928,210.8928288,9.45172689,26.28676882,37.25,55.75,0,0
9.383393333,1.654310345,18.95220948,-7.566272311,211.5861897,9.568816147,26.51848179,37.75,55.75,0,0
9.43242,1.646024138,19.03133212,-7.607884713,213.0272535,9.59891212,26.63921683,38.25,55.75,0,0
9.485203333,1.6677,19.24322184,-7.736919683,214.3956104,9.758018507,26.98014152,39.25,55.75,0,0
9.435056667,1.650531034,19.29402351,-7.876311463,214.8820788,9.858966843,27.17033497,39.75,55.75,0,0
9.412093333,1.665282759,19.26141236,-8.085451726,215.5592425,9.849319027,27.34686409,40.25,55.75,0,0
9.49758,1.685868966,19.5740923,-8.477338518,219.9305533,10.0765123,28.05143082,42.25,55.75,0,0
9.343676667,1.664227586,19.1506783,-9.230549323,222.5108793,9.807001633,28.38122762,43.75,55.75,0,0
9.190786667,1.572172414,19.55515125,-9.871190373,228.1275759,10.36436458,29.42634162,46.25,55.75,0,0
9.257496667,1.562889655,19.69315717,-10.63348561,230.2559891,10.4356605,30.32664278,48.25,55.75,0,0
9.995264516,3.041832258,14.44144501,6.861490593,190.1073603,4.446180494,7.579954417,-8.25,55.25,0,0
9.957525806,2.928822581,14.48564223,6.254170728,184.0165608,4.528116424,8.231471502,-7.75,55.25,0,0
9.861425806,2.900412903,14.32722646,6.047611264,183.0195504,4.465800654,8.279615196,-7.25,55.25,0,0
9.630426667,2.775941935,14.09772954,4.79702599,189.2255703,4.467302873,9.30070355,-4.75,55.25,0,0
9.4005,2.655093548,13.74033403,3.062085511,180.2854975,4.33983403,10.67824852,-4.25,55.25,0,0
9.41829,2.644496774,13.97245043,2.960735649,181.9787601,4.55416043,11.01171478,-3.75,55.25,0,0
9.44944,2.640577419,14.36053323,3.007424877,183.5235807,4.91109323,11.35310835,-3.25,55.25,0,0
9.43353,2.641329032,14.32957014,2.962558234,183.8463238,4.89604014,11.36701191,-2.75,55.25,0,0
9.53304,2.630358621,14.33637759,2.987385144,189.9645227,4.80333759,11.34899245,-2.25,55.25,0,0
9.86308,2.685432258,14.76900839,4.245136074,204.5041814,4.90592839,10.52387232,-1.75,55.25,0,0
10.76016129,2.426358621,16.88922866,2.758986021,236.0546663,6.12906737,14.13024264,8.25,55.25,0,1
10.12597333,2.258158621,16.72339,1.700961839,220.6628993,6.59741667,15.02242816,8.75,55.25,0,1
10.19553333,2.250989655,16.6221868,1.312657539,219.5877567,6.42665347,15.30952926,9.25,55.25,1,1
10.16328,2.2567,17.02013121,1.69456638,222.2896565,6.85685121,15.32556483,9.75,55.25,1,1
10.48753333,2.215151724,16.94392529,1.251896205,236.2580764,6.45639196,15.69202909,10.25,55.25,1,1
10.49690323,2.168462069,17.43246415,1.241383662,237.6998934,6.93556092,16.19108049,10.75,55.25,1,0
10.4592,2.140931034,17.38962357,1.67505949,236.8215706,6.93042357,15.71456408,11.25,55.25,1,0
10.4607,2.080424138,17.32361932,0.828116724,238.392901,6.86291932,16.4955026,11.75,55.25,1,0
10.28836667,2.076324138,17.29647587,1.421536255,235.7791967,7.0081092,15.87493962,13.25,55.25,1,0
9.846336667,1.550893103,17.89246429,-0.931405368,224.055345,8.046127623,18.82386966,21.25,55.25,0,0
10.10909,1.680813793,17.87893565,-1.781826971,223.9972555,7.76984565,19.66076262,21.75,55.25,0,0
9.884623333,1.699841379,17.80037626,-2.828976272,214.7121127,7.915752927,20.62935253,22.25,55.25,0,1
9.735526667,1.656327586,17.79524978,-3.108653848,211.5272174,8.059723113,20.90390363,22.75,55.25,0,1
9.771863333,1.7087,18.15768599,-3.25930442,209.7679349,8.385822657,21.41699041,24.25,55.25,0,1
9.688843333,1.688382759,17.98187889,-3.637439903,209.0776242,8.293035557,21.61931879,24.75,55.25,0,1
9.577746667,1.647662069,17.83812582,-4.022950043,208.9711077,8.260379153,21.86107586,25.25,55.25,0,1
9.439173333,1.626775862,17.77761866,-4.415245861,207.0839178,8.338445327,22.19286452,25.75,55.25,0,0
9.46733,1.618341379,17.74626082,-4.51354849,208.6738739,8.27893082,22.25980931,26.25,55.25,0,1
9.53316,1.616917241,17.91487686,-4.533775671,211.5889276,8.38171686,22.44865253,26.75,55.25,0,1
9.509966667,1.600306897,18.00871666,-4.655483486,211.2770139,8.498749993,22.66420015,27.25,55.25,0,0
9.43928,1.559582759,17.89818531,-4.913632529,211.4156428,8.45890531,22.81181784,27.75,55.25,0,0
9.43334,1.606693103,17.94549106,-5.002361727,210.6239884,8.51215106,22.94785279,28.25,55.25,0,0
9.496366667,1.625324138,18.14602987,-4.953930536,211.0950561,8.649663203,23.09996041,28.75,55.25,0,0
9.518643333,1.625341379,18.21902625,-5.074585841,211.7723992,8.700382917,23.29361209,29.25,55.25,0,0
9.506833333,1.611813793,18.11606984,-5.324192016,212.414184,8.609236507,23.44026186,29.75,55.25,0,0
9.45092,1.636693103,17.95919763,-5.599552225,211.7287743,8.50827763,23.55874986,30.25,55.25,0,0
9.396093333,1.623855172,17.84633986,-5.801954228,211.8945544,8.450246527,23.64829409,30.75,55.25,0,0
9.408813333,1.639086207,17.92061826,-5.861262528,211.6469267,8.511804927,23.78188079,31.25,55.25,0,0
9.368376667,1.651355172,17.96101821,-6.085074475,210.3016194,8.592641543,24.04609269,31.75,55.25,0,0
9.31576,1.643486207,17.85915053,-6.392107132,210.3248133,8.54339053,24.25125766,32.25,55.25,0,0
9.311936667,1.645375862,17.86528815,-6.491780439,210.3389934,8.553351483,24.35706859,32.75,55.25,0,0
9.31526,1.627386207,17.90455788,-6.609424552,210.587311,8.58929788,24.51398243,33.25,55.25,0,0
9.31654,1.634,17.83399514,-6.979544806,212.2256254,8.51745514,24.81353995,34.25,55.25,0,0
9.614533333,1.6494,19.40798128,-7.543039568,217.2423694,9.793447947,26.95102085,39.25,55.25,0,0
9.620193333,1.63727931,19.49468103,-7.676144876,217.7642235,9.874487697,27.17082591,39.75,55.25,0,0
9.624526667,1.629582759,19.56902755,-7.815249304,218.0477355,9.944500883,27.38427685,40.25,55.25,0,0
9.588476667,1.648389655,19.59928083,-7.967139891,218.8354949,10.01080416,27.56642072,40.75,55.25,0,0
9.578536667,1.63782069,19.64518883,-8.299298384,220.7097392,10.06665216,27.94448721,41.75,55.25,0,0
9.550546667,1.672972414,19.65207486,-8.416250292,220.1540686,10.10152819,28.06832515,42.25,55.25,0,0
9.52479,1.683772414,19.37317636,-8.701362846,222.1647075,9.84838636,28.07453921,42.75,55.25,0,0
9.448826667,1.612868966,19.73607682,-10.45993544,231.4220226,10.28725015,30.19601226,48.25,55.25,0,0
10.24325806,2.980780645,14.61329796,6.521336209,196.1255475,4.3700399,8.091961751,-8.75,54.75,0,0
9.8369,2.746890323,14.41821804,5.066965676,183.944859,4.58131804,9.351252364,-8.25,54.75,0,0
9.63805,2.688587097,14.29542066,4.601805339,175.2733269,4.65737066,9.693615321,-7.75,54.75,0,0
9.480643333,2.678335484,14.42846805,4.513361341,174.5460866,4.947824717,9.915106709,-7.25,54.75,0,0
9.672906667,2.676112903,14.92344598,4.696827488,178.211695,5.250539313,10.22661849,-6.75,54.75,0,0
9.834016667,2.673348387,14.99278153,4.895048199,189.7265051,5.158764863,10.09773333,-6.25,54.75,0,0
9.982641935,2.916051613,14.43370326,5.824512958,204.64618,4.451061325,8.609190302,-4.75,54.75,0,0
9.989651613,2.862351613,14.90900219,5.495585842,199.7092419,4.919350577,9.413416348,-4.25,54.75,0,0
9.681363333,2.792790323,15.04853845,5.018082834,191.8753932,5.367175117,10.03045562,-3.75,54.75,0,0
9.617146667,2.655370968,15.03039474,4.043601651,189.7728641,5.413248073,10.98679309,-3.25,54.75,0,0
9.59111,2.659577419,14.33501771,3.082065235,187.6728037,4.74390771,11.25295248,-2.75,54.75,0,0
9.400566667,2.581644828,13.79994722,2.418383045,187.4859613,4.399380553,11.38156418,-2.25,54.75,0,0
9.648083333,2.650496774,14.96938023,3.539166637,195.6089417,5.321296897,11.43021359,-1.75,54.75,0,0
9.974690323,2.718777419,15.59624309,4.768148223,203.6220896,5.621552767,10.82809487,-1.25,54.75,0,0
10.05649032,2.83383871,15.05318458,5.32559888,213.8672294,4.99669426,9.7275857,-0.75,54.75,0,0
10.15607333,2.278203448,16.93611318,1.902855503,220.3049836,6.78003985,15.03325768,8.75,54.75,0,0
10.23186667,2.278686207,16.73650757,1.307256791,216.7276592,6.5046409,15.42925078,9.25,54.75,0,1
10.229,2.281889655,17.05704947,1.404276839,216.1529176,6.82804947,15.65277263,9.75,54.75,1,1
10.25086667,2.249127586,17.50779171,1.995136809,218.9921307,7.25692504,15.5126549,10.25,54.75,1,0
10.47316667,2.201486207,17.56068763,2.039368589,228.7794838,7.08752096,15.52131904,10.75,54.75,1,0
10.58293333,2.200965517,17.64339821,1.896093923,237.5007102,7.06046488,15.74730429,11.25,54.75,1,0
10.66886667,2.177027586,17.75013964,1.653004835,238.7959966,7.08127297,16.09713481,11.75,54.75,1,0
10.12275667,1.980162069,17.92940046,1.236218534,229.6304058,7.80664379,16.69318193,16.75,54.75,0,0
10.20201,1.926355172,17.85585407,0.745247985,227.4567495,7.65384407,17.11060609,17.25,54.75,0,0
10.20044667,1.841289655,17.39852179,-0.094128519,228.3057048,7.19807512,17.49265031,17.75,54.75,0,0
10.23663333,1.821289655,17.50040324,0.006172594,230.513407,7.26376991,17.49423065,18.25,54.75,0,0
10.29193333,1.822168966,18.20394874,-1.322331101,222.0764756,7.91201541,19.52627984,20.25,54.75,0,0
10.18075,1.796448276,17.95313368,-1.560912735,220.1653094,7.77238368,19.51404642,20.75,54.75,0,0
10.05778667,1.746568966,18.0334689,-2.613471131,213.9924218,7.97568223,20.64694003,22.25,54.75,0,0
9.92763,1.726634483,18.01352025,-2.825044967,211.4793931,8.08589025,20.83856522,22.75,54.75,0,1
9.852043333,1.726631034,18.17454137,-3.127397268,209.2143265,8.322498037,21.30193864,23.75,54.75,0,1
9.74099,1.689472414,17.97138965,-3.501976766,208.205021,8.23039965,21.47336642,24.25,54.75,0,1
9.635103333,1.655344828,17.88054476,-3.837465496,206.6621727,8.245441427,21.71801026,24.75,54.75,0,1
9.541703333,1.625627586,17.76043154,-4.186642167,206.8016852,8.218728207,21.94707371,25.25,54.75,0,1
9.456183333,1.599351724,17.72604035,-4.464902844,206.7809525,8.269857017,22.19094319,25.75,54.75,0,0
9.481116667,1.575065517,17.85300903,-4.551178368,208.6188581,8.371892363,22.4041874,26.25,54.75,0,0
9.470273333,1.563603448,17.93155235,-4.72387534,209.2296046,8.461279017,22.65542769,26.75,54.75,0,0
9.450546667,1.526510345,17.83664311,-4.944002565,210.6998749,8.386096443,22.78064568,27.25,54.75,0,0
9.410513333,1.533751724,17.78911782,-5.079339639,210.8656703,8.378604487,22.86845746,27.75,54.75,0,0
9.423313333,1.560565517,17.92436814,-5.065302855,209.8629674,8.501054807,22.989671,28.25,54.75,0,0
9.48448,1.586782759,18.03121689,-5.082444504,211.2718155,8.54673689,23.11366139,28.75,54.75,0,0
9.53785,1.593017241,18.08771412,-5.159695458,212.9417856,8.54986412,23.24740958,29.25,54.75,0,0
9.538233333,1.606893103,18.03698124,-5.342501103,214.0948385,8.498747907,23.37948234,29.75,54.75,0,0
9.511283333,1.612965517,18.03716897,-5.523400719,213.2828221,8.525885637,23.56056969,30.25,54.75,0,0
9.5229,1.618441379,18.10439005,-5.629579885,213.2446055,8.58149005,23.73396994,30.75,54.75,0,0
9.489646667,1.62842069,18.00774074,-6.03275688,213.6582985,8.518094073,24.04049762,31.75,54.75,0,0
9.43116,1.6063,18.01200749,-6.234627711,213.8418478,8.58084749,24.2466352,32.25,54.75,0,0
9.401943333,1.620886207,18.12952192,-6.750800813,212.7287673,8.727578587,24.88032273,34.25,54.75,0,0
9.484,1.579868966,18.70827725,-7.37619221,215.7367543,9.22427725,26.08446946,37.25,54.75,0,0
9.539403333,1.608524138,18.80992851,-7.436047351,216.8929602,9.270525177,26.24597586,37.75,54.75,0,0
9.709203333,1.605924138,19.49517132,-7.459431451,220.8540283,9.785967987,26.95460277,39.25,54.75,0,0
9.74801,1.631455172,19.66540637,-7.528181777,221.3772342,9.91739637,27.19358815,39.75,54.75,0,0
9.757726667,1.641165517,19.76218104,-7.626565442,221.7311592,10.00445437,27.38874648,40.25,54.75,0,0
9.793616667,1.6372,19.85514087,-7.779907508,222.632332,10.0615242,27.63504838,40.75,54.75,0,0
9.758693333,1.629186207,19.73069437,-7.985305297,223.1552263,9.972001037,27.71599967,41.25,54.75,0,0
9.69578,1.632741379,19.79093352,-8.151678838,223.890452,10.09515352,27.94261236,41.75,54.75,0,0
9.669313333,1.65027931,19.66928629,-8.419978469,224.230926,9.999972957,28.08926476,42.25,54.75,0,0
9.672666667,1.679217241,19.57852089,-8.535532106,224.0671784,9.905854223,28.114053,42.75,54.75,0,0
9.635856667,1.694268966,19.53554105,-8.686053827,223.9258905,9.899684383,28.22159488,43.25,54.75,0,0
9.539726667,1.649275862,19.47603123,-8.982829102,225.1108724,9.936304563,28.45886033,43.75,54.75,0,0
9.668483333,1.589189655,20.23846336,-10.19137187,233.8894115,10.56998003,30.42983523,48.25,54.75,0,0
9.77599,1.622424138,20.48712908,-10.34643104,237.3941492,10.71113908,30.83356012,49.25,54.75,0,0
10.38225806,2.965196774,14.49187019,6.583410225,201.9054707,4.10961213,7.908459965,-9.75,54.25,0,0
10.30835484,2.926187097,14.47033644,6.177104945,198.7878653,4.1619816,8.293231495,-9.25,54.25,0,0
10.12202258,2.827793548,14.60172932,5.933462191,190.1888375,4.47970674,8.668267129,-8.75,54.25,0,0
9.664463333,2.687748387,14.71099966,4.800431822,177.1290616,5.046536327,9.910567838,-8.25,54.25,0,0
9.516003333,2.682590323,14.81384242,4.620974909,169.0214891,5.297839087,10.19286751,-7.75,54.25,0,0
9.503666667,2.6788,14.93793947,4.809937056,171.1798207,5.434272803,10.12800241,-7.25,54.25,0,0
9.641013333,2.676096774,15.12760316,4.826770057,177.1766275,5.486589827,10.3008331,-6.75,54.25,0,0
9.749366667,2.671958065,15.2068009,5.040707958,183.7441103,5.457434233,10.16609294,-6.25,54.25,0,0
9.857409677,2.846945161,14.76822048,5.950394337,189.6121534,4.910810803,8.817826143,-5.75,54.25,0,0
9.97536,2.773693548,15.02560605,4.575858496,202.9508013,5.05024605,10.44974755,-3.25,54.25,0,0
9.880413333,2.679564516,14.76073082,3.53417513,195.6065012,4.880317487,11.22655569,-2.75,54.25,0,0
9.45618,2.601689655,13.75204271,2.322507167,190.2219935,4.29586271,11.42953554,-2.25,54.25,0,0
9.52924,2.648590323,14.75001134,3.131484515,190.4169743,5.22077134,11.61852683,-1.75,54.25,0,0
9.83062,2.668729032,15.65667028,3.90816133,198.0958036,5.82605028,11.74850895,-1.25,54.25,0,0
10.24286667,2.305013793,17.02650257,1.392538899,212.1468128,6.7836359,15.63396367,9.25,54.25,1,1
10.2223,2.307368966,17.14296362,1.238057715,209.4027481,6.92066362,15.90490591,9.75,54.25,1,1
10.24043333,2.273493103,17.29596802,1.15437904,212.2330733,7.05553469,16.14158898,10.25,54.25,1,1
10.37503333,2.213937931,17.63610815,2.020891131,224.2973445,7.26107482,15.61521702,10.75,54.25,1,0
10.60116667,2.214689655,17.76530517,1.983786734,235.3953458,7.1641385,15.78151844,11.25,54.25,1,0
10.4511,2.165851724,17.79507075,1.453524763,229.9786329,7.34397075,16.34154599,11.75,54.25,0,0
10.36466667,2.129424138,17.80157183,1.473907708,232.3406444,7.43690516,16.32766412,13.25,54.25,0,0
10.2762,2.086586207,18.08793944,1.374475442,226.3240169,7.81173944,16.713464,13.75,54.25,0,0
10.57426667,2.089710345,17.96686989,1.591170198,242.1814057,7.39260322,16.37569969,15.25,54.25,0,0
10.50126667,2.060951724,17.97356037,1.489010117,238.7200734,7.4722937,16.48455025,15.75,54.25,0,0
10.26346667,1.953075862,17.8070518,0.831961683,230.4368219,7.54358513,16.97509012,16.25,54.25,0,0
10.12440333,1.914131034,17.70048854,0.36313476,221.3027608,7.57608521,17.33735378,16.75,54.25,0,0
10.01046,1.873641379,17.50850905,0.042675126,217.3269752,7.49804905,17.46583392,17.25,54.25,0,0
9.750546667,1.761455172,16.89482946,-1.814528629,206.8775143,7.144282793,18.70935809,17.75,54.25,0,1
9.90097,1.730634483,17.0354,-1.86967959,213.2164895,7.13443,18.90507959,18.25,54.25,0,1
10.29596667,1.826524138,18.06573711,-1.025741059,220.505382,7.76977044,19.09147817,18.75,54.25,0,1
10.31976667,1.833341379,18.2460823,-0.567107627,223.5206897,7.92631563,18.81318993,19.25,54.25,0,1
10.11815333,1.746786207,18.01922873,-0.746251797,220.9850757,7.9010754,18.76548053,19.75,54.25,0,0
10.13366333,1.799017241,17.8438099,-1.915262483,215.8834747,7.71014657,19.75907238,20.25,54.25,0,0
10.13323,1.832010345,17.88699336,-2.062898228,214.6573758,7.75376336,19.94989159,20.75,54.25,0,0
10.01406667,1.783755172,17.94541764,-2.373707468,210.8537383,7.93135097,20.31912511,21.25,54.25,0,1
10.06943667,1.776441379,17.90624884,-2.525325565,213.2074323,7.83681217,20.43157441,21.75,54.25,0,1
9.900453333,1.724324138,17.82587091,-2.825342636,210.4681768,7.925417577,20.65121355,22.25,54.25,0,0
9.79387,1.684237931,17.69508901,-3.16650777,209.8342514,7.90121901,20.86159678,22.75,54.25,0,0
9.77184,1.671534483,17.72129919,-3.232063446,209.5393461,7.94945919,20.95336264,23.25,54.25,0,0
9.80471,1.688503448,18.12644516,-3.313789616,208.2650831,8.32173516,21.44023478,23.75,54.25,0,1
9.724616667,1.6782,18.12520585,-3.551537578,206.4402187,8.400589183,21.67674343,24.25,54.25,0,1
9.672803333,1.66882069,18.01854839,-3.81152608,205.9728908,8.345745057,21.83007447,24.75,54.25,0,1
9.625333333,1.629168966,17.87683346,-4.161609413,206.7675878,8.251500127,22.03844287,25.25,54.25,0,1
9.484336667,1.521589655,17.85412794,-4.847778146,210.5194202,8.369791273,22.70190609,26.75,54.25,0,0
9.39196,1.469255172,17.77957039,-5.095131919,210.7162833,8.38761039,22.87470231,27.25,54.25,0,0
9.384603333,1.471093103,17.78916423,-5.205886878,211.9899577,8.404560897,22.99505111,27.75,54.25,0,0
9.472033333,1.527065517,17.96100212,-5.107659743,211.6537979,8.488968787,23.06866186,28.25,54.25,0,0
9.51353,1.543193103,18.119335,-5.297020313,213.1977224,8.605805,23.41635531,29.25,54.25,0,0
9.525933333,1.531134483,18.07779616,-5.463085334,214.871631,8.551862827,23.54088149,29.75,54.25,0,0
9.546863333,1.558582759,18.13432062,-5.952487038,215.8435271,8.587457287,24.08680766,31.75,54.25,0,0
9.540156667,1.558937931,18.21423298,-6.03871862,215.8657602,8.674076313,24.2529516,32.25,54.25,0,0
9.468736667,1.590724138,18.1958139,-6.399052229,214.3423557,8.727077233,24.59486613,33.25,54.25,0,0
9.502933333,1.579813793,18.26882039,-6.505301126,214.6935835,8.765887057,24.77412152,33.75,54.25,0,0
9.47113,1.596586207,18.22587044,-6.730725616,214.7448199,8.75474044,24.95659606,34.25,54.25,0,0
9.41604,1.485372414,18.35054588,-6.959483283,216.6566539,8.93450588,25.31002916,35.25,54.25,0,0
9.246876667,1.4739,18.69150429,-7.064797139,217.3138168,9.444627623,25.75630143,36.25,54.25,0,0
9.392593333,1.474724138,18.6125268,-7.337358894,217.440954,9.219933467,25.94988569,36.75,54.25,0,0
9.533586667,1.526548276,18.79593329,-7.542902143,219.2005768,9.262346623,26.33883543,37.75,54.25,0,0
9.560153333,1.520268966,18.93851531,-7.615652207,220.775004,9.378361977,26.55416752,38.25,54.25,0,0
9.594873333,1.521437931,19.17117249,-7.672929418,222.2252298,9.576299157,26.84410191,38.75,54.25,0,0
9.761973333,1.5736,19.55480848,-7.670436546,225.0824499,9.792835147,27.22524503,39.75,54.25,0,0
9.863406667,1.59767931,19.78945171,-7.690491247,226.3921938,9.926045043,27.47994296,40.25,54.25,0,0
9.860313333,1.586655172,19.85725794,-7.799592443,226.9919998,9.996944607,27.65685038,40.75,54.25,0,0
9.750916667,1.644227586,19.85993292,-8.267968364,225.9112809,10.10901625,28.12790128,42.25,54.25,0,0
9.813193333,1.616358621,20.82575413,-10.02665442,236.1910949,11.0125608,30.85240855,48.75,54.25,0,0
10.11942258,2.816132258,14.43901456,6.13049629,194.0581511,4.31959198,8.30851827,-9.75,53.75,0,0
9.78886,2.698490323,14.66980767,5.306616146,185.1073198,4.88094767,9.363191524,-9.25,53.75,0,0
9.68701,2.689758065,14.91626437,5.096137426,176.357387,5.22925437,9.820126944,-8.75,53.75,0,0
9.614843333,2.685932258,15.11764881,5.087272149,172.2290167,5.502805477,10.03037666,-8.25,53.75,0,0
9.61804,2.682883871,15.31093206,5.028126457,171.6025248,5.69289206,10.2828056,-7.75,53.75,0,0
9.60743,2.68083871,15.21579671,4.975880009,173.7197379,5.60836671,10.2399167,-7.25,53.75,0,0
9.786256667,2.68,15.54715804,5.060630647,180.8370247,5.760901373,10.48652739,-6.75,53.75,0,0
10.32526667,2.703622581,15.76413971,4.798164701,210.141432,5.43887304,10.96597501,-2.75,53.75,0,0
9.774096667,2.67933871,14.81936429,3.273091068,193.2676915,5.045267623,11.54627322,-2.25,53.75,0,0
9.638293333,2.675080645,15.07150768,3.379682499,192.4389209,5.433214347,11.69182518,-1.75,53.75,0,0
9.9648,2.655916129,16.59853461,4.504045095,199.2974578,6.63373461,12.09448952,-1.25,53.75,0,0
10.21976667,2.667635484,16.63947686,4.394034125,208.9259829,6.41971019,12.24544274,-0.75,53.75,0,0
10.36963333,2.730874194,16.06939585,4.521509837,214.4294137,5.69976252,11.54788601,-0.25,53.75,0,0
10.93183333,2.656486207,17.19347666,3.429481886,232.9091118,6.26164333,13.76399477,7.25,53.75,0,0
10.25356667,2.374944828,17.56182599,2.182630436,209.7228471,7.30825932,15.37919555,8.75,53.75,0,1
10.38906667,2.383727586,17.45596246,1.516399734,208.2976757,7.06689579,15.93956273,9.25,53.75,0,1
10.334,2.357048276,17.52574174,1.297251128,206.9802629,7.19174174,16.22849061,9.75,53.75,0,1
10.316,2.310924138,17.47239534,0.997395392,208.6768235,7.15639534,16.47499995,10.25,53.75,1,1
10.322,2.276782759,17.59575838,0.872382766,210.0222419,7.27375838,16.72337561,10.75,53.75,1,1
10.3268,2.225051724,17.65430104,0.74738657,213.0622737,7.32750104,16.90691447,11.25,53.75,1,1
10.35973333,2.205744828,17.7013168,0.559766184,213.1709777,7.34158347,17.14155062,11.75,53.75,1,1
10.38936667,2.206603448,17.7844176,0.433809544,212.9200367,7.39505093,17.35060806,12.25,53.75,0,1
10.3705,2.194882759,17.81571836,0.40418987,212.4929101,7.44521836,17.41152849,12.75,53.75,1,1
10.42333333,2.1791,17.85496124,0.274829402,214.1620612,7.43162791,17.58013184,13.25,53.75,0,1
10.47223333,2.154675862,18.10114924,0.780267574,220.8126391,7.62891591,17.32088167,13.75,53.75,0,0
10.32696667,2.089548276,18.23072259,1.004667753,221.8179366,7.90375592,17.22605484,14.25,53.75,0,1
10.4555,2.049637931,18.18552118,0.104473351,220.498096,7.73002118,18.08104783,14.75,53.75,0,1
10.3831,2.035217241,17.9193434,-0.477625165,217.5020416,7.5362434,18.39696857,15.25,53.75,0,1
10.23786667,1.994362069,17.65752133,-0.830349525,213.1776034,7.41965466,18.48787086,15.75,53.75,0,1
10.06204333,1.930734483,17.43722876,-1.131232813,209.9371008,7.37518543,18.56846157,16.25,53.75,0,1
9.96693,1.880275862,17.31109858,-1.406196614,208.2025774,7.34416858,18.71729519,16.75,53.75,0,1
9.90566,1.853737931,17.38060157,-1.634295316,206.2712251,7.47494157,19.01489689,17.25,53.75,0,1
9.924113333,1.84692069,17.56215314,-1.731127247,206.3623737,7.638039807,19.29328039,17.75,53.75,0,1
10.01841667,1.847737931,17.79914782,-1.670574685,208.7756338,7.78073115,19.46972251,18.25,53.75,0,1
10.11180333,1.846841379,17.99164438,-1.634045217,211.410274,7.87984105,19.6256896,18.75,53.75,0,1
10.12131,1.806613793,17.9198777,-1.934714705,212.877761,7.7985677,19.85459241,19.25,53.75,0,1
10.00861667,1.747893103,17.74623406,-2.287386642,211.5087539,7.73761739,20.0336207,19.75,53.75,1,1
9.921106667,1.712096552,17.82956523,-2.469841684,209.46895,7.908458563,20.29940691,20.25,53.75,0,1
9.888593333,1.711558621,17.8322947,-2.672770614,208.7613947,7.943701367,20.50506531,20.75,53.75,0,1
9.919603333,1.733813793,17.88349509,-2.709622794,209.0297945,7.963891757,20.59311788,21.25,53.75,0,1
9.913836667,1.734951724,18.10890083,-2.837233494,207.9916884,8.195064163,20.94613432,21.75,53.75,1,1
9.92997,1.729658621,18.0885221,-2.993072421,209.3410498,8.1585521,21.08159452,22.25,53.75,0,1
9.92498,1.720737931,18.11871302,-3.124180774,209.0998109,8.19373302,21.24289379,22.75,53.75,0,1
9.84318,1.697555172,18.11001015,-3.306745998,208.3444842,8.26683015,21.41675615,23.25,53.75,0,1
9.866626667,1.691789655,18.19453999,-3.358376538,208.9143227,8.327913323,21.55291653,23.75,53.75,0,1
9.83437,1.678293103,18.30768033,-3.394109,208.0257056,8.47331033,21.70178933,24.25,53.75,0,1
9.718593333,1.612503448,18.14101858,-4.065584612,209.4727218,8.422425247,22.20660319,25.75,53.75,0,0
